Product_ID,Product_Name,Category,Supplier_ID,Lead_Time_Days,Supplier_Rating,Month,Year,Forecast_Demand,Current_Stock,Safety_Stock,Reorder_Level,Reorder_Qty,Risk_Score,Risk_Status
P299,Product_299,Snacks,S016,18,3.04,8,2025,31,814,58,351.0,0,0.04,Low
P299,Product_299,Snacks,S016,18,3.04,9,2025,32,814,58,351.0,0,0.04,Low
P300,Product_300,Beverages,S023,5,2.91,7,2025,37,243,102,424.0,0,0.15,Low
P300,Product_300,Beverages,S023,5,2.91,8,2025,35,243,102,424.0,0,0.14,Low
P300,Product_300,Beverages,S023,5,2.91,9,2025,38,243,102,424.0,0,0.16,Low
P301,Product_301,Snacks,S001,11,4.63,7,2025,39,398,195,247.0,0,0.1,Low
P301,Product_301,Snacks,S001,11,4.63,8,2025,40,398,195,247.0,0,0.1,Low
P301,Product_301,Snacks,S001,11,4.63,9,2025,41,398,195,247.0,0,0.1,Low
P302,Product_302,Household,S016,18,3.04,7,2025,35,1704,136,302.0,0,0.02,Low
P302,Product_302,Household,S016,18,3.04,8,2025,31,1704,136,302.0,0,0.02,Low
P302,Product_302,Household,S016,18,3.04,9,2025,32,1704,136,302.0,0,0.02,Low
P303,Product_303,Beverages,S026,2,4.35,7,2025,37,1925,69,118.0,0,0.02,Low
P303,Product_303,Beverages,S026,2,4.35,8,2025,39,1925,69,118.0,0,0.02,Low
P303,Product_303,Beverages,S026,2,4.35,9,2025,38,1925,69,118.0,0,0.02,Low
P304,Product_304,Household,S046,12,2.63,7,2025,35,1508,71,394.0,0,0.02,Low
P304,Product_304,Household,S046,12,2.63,8,2025,36,1508,71,394.0,0,0.02,Low
P304,Product_304,Household,S046,12,2.63,9,2025,37,1508,71,394.0,0,0.02,Low
P305,Product_305,Dairy,S037,4,2.54,7,2025,36,206,89,295.0,0,0.17,Low
P305,Product_305,Dairy,S037,4,2.54,8,2025,35,206,89,295.0,0,0.17,Low
P305,Product_305,Dairy,S037,4,2.54,9,2025,41,206,89,295.0,0,0.2,Low
P306,Product_306,Beverages,S040,13,2.82,7,2025,36,1639,195,283.0,0,0.02,Low
P306,Product_306,Beverages,S040,13,2.82,8,2025,34,1639,195,283.0,0,0.02,Low
P306,Product_306,Beverages,S040,13,2.82,9,2025,34,1639,195,283.0,0,0.02,Low
P307,Product_307,Snacks,S028,4,4.73,7,2025,33,1383,75,312.0,0,0.02,Low
P307,Product_307,Snacks,S028,4,4.73,8,2025,33,1383,75,312.0,0,0.02,Low
P307,Product_307,Snacks,S028,4,4.73,9,2025,33,1383,75,312.0,0,0.02,Low
P308,Product_308,Dairy,S006,6,3.14,7,2025,34,1052,185,186.0,0,0.03,Low
P308,Product_308,Dairy,S006,6,3.14,8,2025,34,1052,185,186.0,0,0.03,Low
P308,Product_308,Dairy,S006,6,3.14,9,2025,32,1052,185,186.0,0,0.03,Low
P309,Product_309,Snacks,S020,10,2.57,7,2025,34,286,151,339.0,0,0.12,Low
P309,Product_309,Snacks,S020,10,2.57,8,2025,33,286,151,339.0,0,0.11,Low
P309,Product_309,Snacks,S020,10,2.57,9,2025,32,286,151,339.0,0,0.11,Low
P310,Product_310,Beverages,S050,2,4.59,7,2025,36,1993,188,398.0,0,0.02,Low
P310,Product_310,Beverages,S050,2,4.59,8,2025,42,1993,188,398.0,0,0.02,Low
P310,Product_310,Beverages,S050,2,4.59,9,2025,45,1993,188,398.0,0,0.02,Low
P311,Product_311,Personal Care,S003,6,2.91,7,2025,37,885,173,239.0,0,0.04,Low
P311,Product_311,Personal Care,S003,6,2.91,8,2025,37,885,173,239.0,0,0.04,Low
P311,Product_311,Personal Care,S003,6,2.91,9,2025,36,885,173,239.0,0,0.04,Low
P312,Product_312,Personal Care,S044,12,4.05,7,2025,34,88,99,152.0,45,0.38,Low
P312,Product_312,Personal Care,S044,12,4.05,8,2025,35,88,99,152.0,46,0.39,Low
P312,Product_312,Personal Care,S044,12,4.05,9,2025,36,88,99,152.0,47,0.4,Low
P313,Product_313,Beverages,S035,16,4.98,7,2025,42,419,174,254.0,0,0.1,Low
P313,Product_313,Beverages,S035,16,4.98,8,2025,31,419,174,254.0,0,0.07,Low
P313,Product_313,Beverages,S035,16,4.98,9,2025,37,419,174,254.0,0,0.09,Low
P314,Product_314,Snacks,S015,6,4.0,7,2025,41,802,75,179.0,0,0.05,Low
P314,Product_314,Snacks,S015,6,4.0,8,2025,43,802,75,179.0,0,0.05,Low
P314,Product_314,Snacks,S015,6,4.0,9,2025,40,802,75,179.0,0,0.05,Low
P315,Product_315,Snacks,S039,14,3.96,7,2025,36,124,93,249.0,5,0.29,Low
P315,Product_315,Snacks,S039,14,3.96,8,2025,36,124,93,249.0,5,0.29,Low
P315,Product_315,Snacks,S039,14,3.96,9,2025,39,124,93,249.0,8,0.31,Low
P316,Product_316,Personal Care,S042,6,4.7,7,2025,32,647,81,350.0,0,0.05,Low
P316,Product_316,Personal Care,S042,6,4.7,8,2025,28,647,81,350.0,0,0.04,Low
P316,Product_316,Personal Care,S042,6,4.7,9,2025,27,647,81,350.0,0,0.04,Low
P317,Product_317,Personal Care,S003,6,2.91,7,2025,37,936,69,145.0,0,0.04,Low
P317,Product_317,Personal Care,S003,6,2.91,8,2025,37,936,69,145.0,0,0.04,Low
P317,Product_317,Personal Care,S003,6,2.91,9,2025,36,936,69,145.0,0,0.04,Low
P318,Product_318,Personal Care,S006,6,3.14,7,2025,34,1897,63,398.0,0,0.02,Low
P318,Product_318,Personal Care,S006,6,3.14,8,2025,34,1897,63,398.0,0,0.02,Low
P318,Product_318,Personal Care,S006,6,3.14,9,2025,32,1897,63,398.0,0,0.02,Low
P319,Product_319,Household,S034,5,3.77,7,2025,37,172,78,189.0,0,0.21,Low
P319,Product_319,Household,S034,5,3.77,8,2025,35,172,78,189.0,0,0.2,Low
P319,Product_319,Household,S034,5,3.77,9,2025,37,172,78,189.0,0,0.21,Low
P320,Product_320,Personal Care,S050,2,4.59,7,2025,36,1153,68,457.0,0,0.03,Low
P320,Product_320,Personal Care,S050,2,4.59,8,2025,42,1153,68,457.0,0,0.04,Low
P320,Product_320,Personal Care,S050,2,4.59,9,2025,45,1153,68,457.0,0,0.04,Low
P321,Product_321,Snacks,S002,6,4.05,7,2025,37,1831,107,392.0,0,0.02,Low
P321,Product_321,Snacks,S002,6,4.05,8,2025,37,1831,107,392.0,0,0.02,Low
P321,Product_321,Snacks,S002,6,4.05,9,2025,37,1831,107,392.0,0,0.02,Low
P322,Product_322,Beverages,S034,5,3.77,7,2025,37,1612,60,209.0,0,0.02,Low
P322,Product_322,Beverages,S034,5,3.77,8,2025,35,1612,60,209.0,0,0.02,Low
P322,Product_322,Beverages,S034,5,3.77,9,2025,37,1612,60,209.0,0,0.02,Low
P323,Product_323,Personal Care,S007,18,4.8,7,2025,29,1849,59,325.0,0,0.02,Low
P323,Product_323,Personal Care,S007,18,4.8,8,2025,25,1849,59,325.0,0,0.01,Low
P323,Product_323,Personal Care,S007,18,4.8,9,2025,30,1849,59,325.0,0,0.02,Low
P324,Product_324,Household,S033,18,2.93,7,2025,35,340,198,144.0,0,0.1,Low
P324,Product_324,Household,S033,18,2.93,8,2025,36,340,198,144.0,0,0.11,Low
P324,Product_324,Household,S033,18,2.93,9,2025,42,340,198,144.0,0,0.12,Low
P325,Product_325,Household,S032,2,4.23,7,2025,35,1602,63,139.0,0,0.02,Low
P325,Product_325,Household,S032,2,4.23,8,2025,37,1602,63,139.0,0,0.02,Low
P325,Product_325,Household,S032,2,4.23,9,2025,37,1602,63,139.0,0,0.02,Low
P326,Product_326,Snacks,S005,12,4.64,7,2025,38,1957,61,482.0,0,0.02,Low
P326,Product_326,Snacks,S005,12,4.64,8,2025,37,1957,61,482.0,0,0.02,Low
P326,Product_326,Snacks,S005,12,4.64,9,2025,43,1957,61,482.0,0,0.02,Low
P327,Product_327,Snacks,S035,16,4.98,7,2025,42,652,54,420.0,0,0.06,Low
P327,Product_327,Snacks,S035,16,4.98,8,2025,31,652,54,420.0,0,0.05,Low
P327,Product_327,Snacks,S035,16,4.98,9,2025,37,652,54,420.0,0,0.06,Low
P328,Product_328,Beverages,S045,6,3.18,7,2025,32,997,69,161.0,0,0.03,Low
P328,Product_328,Beverages,S045,6,3.18,8,2025,33,997,69,161.0,0,0.03,Low
P328,Product_328,Beverages,S045,6,3.18,9,2025,33,997,69,161.0,0,0.03,Low
P329,Product_329,Beverages,S044,12,4.05,7,2025,34,1061,129,213.0,0,0.03,Low
P329,Product_329,Beverages,S044,12,4.05,8,2025,35,1061,129,213.0,0,0.03,Low
P329,Product_329,Beverages,S044,12,4.05,9,2025,36,1061,129,213.0,0,0.03,Low
P330,Product_330,Dairy,S002,6,4.05,7,2025,37,987,174,179.0,0,0.04,Low
P330,Product_330,Dairy,S002,6,4.05,8,2025,37,987,174,179.0,0,0.04,Low
P330,Product_330,Dairy,S002,6,4.05,9,2025,37,987,174,179.0,0,0.04,Low
P331,Product_331,Dairy,S013,15,3.3,7,2025,36,579,160,258.0,0,0.06,Low
P331,Product_331,Dairy,S013,15,3.3,8,2025,34,579,160,258.0,0,0.06,Low
P331,Product_331,Dairy,S013,15,3.3,9,2025,33,579,160,258.0,0,0.06,Low
P332,Product_332,Snacks,S013,15,3.3,7,2025,36,1941,137,216.0,0,0.02,Low
P332,Product_332,Snacks,S013,15,3.3,8,2025,34,1941,137,216.0,0,0.02,Low
P332,Product_332,Snacks,S013,15,3.3,9,2025,33,1941,137,216.0,0,0.02,Low
P333,Product_333,Snacks,S023,5,2.91,7,2025,37,1912,62,231.0,0,0.02,Low
P333,Product_333,Snacks,S023,5,2.91,8,2025,35,1912,62,231.0,0,0.02,Low
P333,Product_333,Snacks,S023,5,2.91,9,2025,38,1912,62,231.0,0,0.02,Low
P334,Product_334,Household,S008,10,3.64,7,2025,32,761,166,311.0,0,0.04,Low
P334,Product_334,Household,S008,10,3.64,8,2025,34,761,166,311.0,0,0.04,Low
P334,Product_334,Household,S008,10,3.64,9,2025,33,761,166,311.0,0,0.04,Low
P335,Product_335,Dairy,S043,3,3.84,7,2025,38,1610,55,175.0,0,0.02,Low
P335,Product_335,Dairy,S043,3,3.84,8,2025,36,1610,55,175.0,0,0.02,Low
P335,Product_335,Dairy,S043,3,3.84,9,2025,37,1610,55,175.0,0,0.02,Low
P336,Product_336,Household,S039,14,3.96,7,2025,36,795,144,453.0,0,0.05,Low
P336,Product_336,Household,S039,14,3.96,8,2025,36,795,144,453.0,0,0.05,Low
P336,Product_336,Household,S039,14,3.96,9,2025,39,795,144,453.0,0,0.05,Low
P337,Product_337,Household,S041,10,4.74,7,2025,32,1589,111,391.0,0,0.02,Low
P337,Product_337,Household,S041,10,4.74,8,2025,30,1589,111,391.0,0,0.02,Low
P337,Product_337,Household,S041,10,4.74,9,2025,33,1589,111,391.0,0,0.02,Low
P338,Product_338,Snacks,S010,14,4.96,7,2025,31,1169,182,404.0,0,0.03,Low
P338,Product_338,Snacks,S010,14,4.96,8,2025,28,1169,182,404.0,0,0.02,Low
P338,Product_338,Snacks,S010,14,4.96,9,2025,34,1169,182,404.0,0,0.03,Low
P339,Product_339,Snacks,S001,11,4.63,7,2025,39,940,96,167.0,0,0.04,Low
P339,Product_339,Snacks,S001,11,4.63,8,2025,40,940,96,167.0,0,0.04,Low
P339,Product_339,Snacks,S001,11,4.63,9,2025,41,940,96,167.0,0,0.04,Low
P340,Product_340,Household,S046,12,2.63,7,2025,35,256,145,383.0,0,0.14,Low
P340,Product_340,Household,S046,12,2.63,8,2025,36,256,145,383.0,0,0.14,Low
P340,Product_340,Household,S046,12,2.63,9,2025,37,256,145,383.0,0,0.14,Low
P341,Product_341,Personal Care,S015,6,4.0,7,2025,41,1309,115,434.0,0,0.03,Low
P341,Product_341,Personal Care,S015,6,4.0,8,2025,43,1309,115,434.0,0,0.03,Low
P341,Product_341,Personal Care,S015,6,4.0,9,2025,40,1309,115,434.0,0,0.03,Low
P342,Product_342,Snacks,S033,18,2.93,7,2025,35,642,128,170.0,0,0.05,Low
P342,Product_342,Snacks,S033,18,2.93,8,2025,36,642,128,170.0,0,0.06,Low
P342,Product_342,Snacks,S033,18,2.93,9,2025,42,642,128,170.0,0,0.07,Low
P343,Product_343,Personal Care,S046,12,2.63,7,2025,35,433,190,400.0,0,0.08,Low
P343,Product_343,Personal Care,S046,12,2.63,8,2025,36,433,190,400.0,0,0.08,Low
P343,Product_343,Personal Care,S046,12,2.63,9,2025,37,433,190,400.0,0,0.09,Low
P344,Product_344,Dairy,S002,6,4.05,7,2025,37,386,156,243.0,0,0.1,Low
P344,Product_344,Dairy,S002,6,4.05,8,2025,37,386,156,243.0,0,0.1,Low
P344,Product_344,Dairy,S002,6,4.05,9,2025,37,386,156,243.0,0,0.1,Low
P345,Product_345,Household,S001,11,4.63,7,2025,39,1963,112,415.0,0,0.02,Low
P345,Product_345,Household,S001,11,4.63,8,2025,40,1963,112,415.0,0,0.02,Low
P345,Product_345,Household,S001,11,4.63,9,2025,41,1963,112,415.0,0,0.02,Low
P346,Product_346,Snacks,S001,11,4.63,7,2025,39,206,117,291.0,0,0.19,Low
P346,Product_346,Snacks,S001,11,4.63,8,2025,40,206,117,291.0,0,0.19,Low
P346,Product_346,Snacks,S001,11,4.63,9,2025,41,206,117,291.0,0,0.2,Low
P347,Product_347,Household,S008,10,3.64,7,2025,32,1597,155,420.0,0,0.02,Low
P347,Product_347,Household,S008,10,3.64,8,2025,34,1597,155,420.0,0,0.02,Low
P347,Product_347,Household,S008,10,3.64,9,2025,33,1597,155,420.0,0,0.02,Low
P348,Product_348,Household,S003,6,2.91,7,2025,37,1732,101,158.0,0,0.02,Low
P348,Product_348,Household,S003,6,2.91,8,2025,37,1732,101,158.0,0,0.02,Low
P348,Product_348,Household,S003,6,2.91,9,2025,36,1732,101,158.0,0,0.02,Low
P349,Product_349,Beverages,S041,10,4.74,7,2025,32,62,75,255.0,45,0.51,Medium
P349,Product_349,Beverages,S041,10,4.74,8,2025,30,62,75,255.0,43,0.48,Low
P349,Product_349,Beverages,S041,10,4.74,9,2025,33,62,75,255.0,46,0.52,Medium
P350,Product_350,Beverages,S031,3,2.86,7,2025,40,1178,120,209.0,0,0.03,Low
P350,Product_350,Beverages,S031,3,2.86,8,2025,39,1178,120,209.0,0,0.03,Low
P350,Product_350,Beverages,S031,3,2.86,9,2025,39,1178,120,209.0,0,0.03,Low
P351,Product_351,Dairy,S050,2,4.59,7,2025,36,1154,60,199.0,0,0.03,Low
P351,Product_351,Dairy,S050,2,4.59,8,2025,42,1154,60,199.0,0,0.04,Low
P351,Product_351,Dairy,S050,2,4.59,9,2025,45,1154,60,199.0,0,0.04,Low
P352,Product_352,Beverages,S041,10,4.74,7,2025,32,717,75,223.0,0,0.04,Low
P352,Product_352,Beverages,S041,10,4.74,8,2025,30,717,75,223.0,0,0.04,Low
P352,Product_352,Beverages,S041,10,4.74,9,2025,33,717,75,223.0,0,0.05,Low
P353,Product_353,Snacks,S049,10,4.16,7,2025,35,1333,113,252.0,0,0.03,Low
P353,Product_353,Snacks,S049,10,4.16,8,2025,36,1333,113,252.0,0,0.03,Low
P353,Product_353,Snacks,S049,10,4.16,9,2025,39,1333,113,252.0,0,0.03,Low
P354,Product_354,Dairy,S012,6,4.53,7,2025,36,817,169,150.0,0,0.04,Low
P354,Product_354,Dairy,S012,6,4.53,8,2025,37,817,169,150.0,0,0.05,Low
P354,Product_354,Dairy,S012,6,4.53,9,2025,37,817,169,150.0,0,0.05,Low
P355,Product_355,Household,S015,6,4.0,7,2025,41,879,167,382.0,0,0.05,Low
P355,Product_355,Household,S015,6,4.0,8,2025,43,879,167,382.0,0,0.05,Low
P355,Product_355,Household,S015,6,4.0,9,2025,40,879,167,382.0,0,0.05,Low
P356,Product_356,Household,S043,3,3.84,7,2025,38,863,89,320.0,0,0.04,Low
P356,Product_356,Household,S043,3,3.84,8,2025,36,863,89,320.0,0,0.04,Low
P356,Product_356,Household,S043,3,3.84,9,2025,37,863,89,320.0,0,0.04,Low
P357,Product_357,Beverages,S013,15,3.3,7,2025,36,1601,113,431.0,0,0.02,Low
P357,Product_357,Beverages,S013,15,3.3,8,2025,34,1601,113,431.0,0,0.02,Low
P357,Product_357,Beverages,S013,15,3.3,9,2025,33,1601,113,431.0,0,0.02,Low
P358,Product_358,Household,S003,6,2.91,7,2025,37,1266,73,382.0,0,0.03,Low
P358,Product_358,Household,S003,6,2.91,8,2025,37,1266,73,382.0,0,0.03,Low
P358,Product_358,Household,S003,6,2.91,9,2025,36,1266,73,382.0,0,0.03,Low
P359,Product_359,Beverages,S034,5,3.77,7,2025,37,758,163,159.0,0,0.05,Low
P359,Product_359,Beverages,S034,5,3.77,8,2025,35,758,163,159.0,0,0.05,Low
P359,Product_359,Beverages,S034,5,3.77,9,2025,37,758,163,159.0,0,0.05,Low
P360,Product_360,Personal Care,S041,10,4.74,7,2025,32,1853,86,127.0,0,0.02,Low
P360,Product_360,Personal Care,S041,10,4.74,8,2025,30,1853,86,127.0,0,0.02,Low
P360,Product_360,Personal Care,S041,10,4.74,9,2025,33,1853,86,127.0,0,0.02,Low
P361,Product_361,Household,S049,10,4.16,7,2025,35,1604,169,269.0,0,0.02,Low
P361,Product_361,Household,S049,10,4.16,8,2025,36,1604,169,269.0,0,0.02,Low
P361,Product_361,Household,S049,10,4.16,9,2025,39,1604,169,269.0,0,0.02,Low
P362,Product_362,Household,S047,14,3.99,7,2025,38,1865,176,292.0,0,0.02,Low
P362,Product_362,Household,S047,14,3.99,8,2025,37,1865,176,292.0,0,0.02,Low
P362,Product_362,Household,S047,14,3.99,9,2025,41,1865,176,292.0,0,0.02,Low
P363,Product_363,Snacks,S007,18,4.8,7,2025,29,1461,153,196.0,0,0.02,Low
P363,Product_363,Snacks,S007,18,4.8,8,2025,25,1461,153,196.0,0,0.02,Low
P363,Product_363,Snacks,S007,18,4.8,9,2025,30,1461,153,196.0,0,0.02,Low
P364,Product_364,Household,S039,14,3.96,7,2025,36,782,99,412.0,0,0.05,Low
P364,Product_364,Household,S039,14,3.96,8,2025,36,782,99,412.0,0,0.05,Low
P364,Product_364,Household,S039,14,3.96,9,2025,39,782,99,412.0,0,0.05,Low
P365,Product_365,Beverages,S043,3,3.84,7,2025,38,1545,192,332.0,0,0.02,Low
P365,Product_365,Beverages,S043,3,3.84,8,2025,36,1545,192,332.0,0,0.02,Low
P365,Product_365,Beverages,S043,3,3.84,9,2025,37,1545,192,332.0,0,0.02,Low
P366,Product_366,Dairy,S035,16,4.98,7,2025,42,658,152,399.0,0,0.06,Low
P366,Product_366,Dairy,S035,16,4.98,8,2025,31,658,152,399.0,0,0.05,Low
P366,Product_366,Dairy,S035,16,4.98,9,2025,37,658,152,399.0,0,0.06,Low
P367,Product_367,Dairy,S041,10,4.74,7,2025,32,541,146,143.0,0,0.06,Low
P367,Product_367,Dairy,S041,10,4.74,8,2025,30,541,146,143.0,0,0.06,Low
P367,Product_367,Dairy,S041,10,4.74,9,2025,33,541,146,143.0,0,0.06,Low
P368,Product_368,Snacks,S042,6,4.7,7,2025,32,902,178,426.0,0,0.04,Low
P368,Product_368,Snacks,S042,6,4.7,8,2025,28,902,178,426.0,0,0.03,Low
P368,Product_368,Snacks,S042,6,4.7,9,2025,27,902,178,426.0,0,0.03,Low
P369,Product_369,Beverages,S023,5,2.91,7,2025,37,1938,182,182.0,0,0.02,Low
P369,Product_369,Beverages,S023,5,2.91,8,2025,35,1938,182,182.0,0,0.02,Low
P369,Product_369,Beverages,S023,5,2.91,9,2025,38,1938,182,182.0,0,0.02,Low
P370,Product_370,Personal Care,S003,6,2.91,7,2025,37,1135,61,279.0,0,0.03,Low
P370,Product_370,Personal Care,S003,6,2.91,8,2025,37,1135,61,279.0,0,0.03,Low
P370,Product_370,Personal Care,S003,6,2.91,9,2025,36,1135,61,279.0,0,0.03,Low
P371,Product_371,Snacks,S023,5,2.91,7,2025,37,767,182,275.0,0,0.05,Low
P371,Product_371,Snacks,S023,5,2.91,8,2025,35,767,182,275.0,0,0.05,Low
P371,Product_371,Snacks,S023,5,2.91,9,2025,38,767,182,275.0,0,0.05,Low
P372,Product_372,Personal Care,S011,8,3.4,7,2025,36,923,164,428.0,0,0.04,Low
P372,Product_372,Personal Care,S011,8,3.4,8,2025,35,923,164,428.0,0,0.04,Low
P372,Product_372,Personal Care,S011,8,3.4,9,2025,34,923,164,428.0,0,0.04,Low
P373,Product_373,Dairy,S006,6,3.14,7,2025,34,582,80,210.0,0,0.06,Low
P373,Product_373,Dairy,S006,6,3.14,8,2025,34,582,80,210.0,0,0.06,Low
P373,Product_373,Dairy,S006,6,3.14,9,2025,32,582,80,210.0,0,0.05,Low
P374,Product_374,Snacks,S007,18,4.8,7,2025,29,1317,96,196.0,0,0.02,Low
P374,Product_374,Snacks,S007,18,4.8,8,2025,25,1317,96,196.0,0,0.02,Low
P374,Product_374,Snacks,S007,18,4.8,9,2025,30,1317,96,196.0,0,0.02,Low
P375,Product_375,Household,S035,16,4.98,7,2025,42,700,162,235.0,0,0.06,Low
P375,Product_375,Household,S035,16,4.98,8,2025,31,700,162,235.0,0,0.04,Low
P375,Product_375,Household,S035,16,4.98,9,2025,37,700,162,235.0,0,0.05,Low
P376,Product_376,Beverages,S026,2,4.35,7,2025,37,1108,82,244.0,0,0.03,Low
P376,Product_376,Beverages,S026,2,4.35,8,2025,39,1108,82,244.0,0,0.04,Low
P376,Product_376,Beverages,S026,2,4.35,9,2025,38,1108,82,244.0,0,0.03,Low
P377,Product_377,Personal Care,S027,7,3.29,7,2025,33,739,117,172.0,0,0.04,Low
P377,Product_377,Personal Care,S027,7,3.29,8,2025,33,739,117,172.0,0,0.04,Low
P377,Product_377,Personal Care,S027,7,3.29,9,2025,33,739,117,172.0,0,0.04,Low
P378,Product_378,Personal Care,S038,3,4.98,7,2025,38,641,153,170.0,0,0.06,Low
P378,Product_378,Personal Care,S038,3,4.98,8,2025,47,641,153,170.0,0,0.07,Low
P378,Product_378,Personal Care,S038,3,4.98,9,2025,36,641,153,170.0,0,0.06,Low
P379,Product_379,Snacks,S028,4,4.73,7,2025,33,1940,147,192.0,0,0.02,Low
P379,Product_379,Snacks,S028,4,4.73,8,2025,33,1940,147,192.0,0,0.02,Low
P379,Product_379,Snacks,S028,4,4.73,9,2025,33,1940,147,192.0,0,0.02,Low
P380,Product_380,Snacks,S032,2,4.23,7,2025,35,691,186,286.0,0,0.05,Low
P380,Product_380,Snacks,S032,2,4.23,8,2025,37,691,186,286.0,0,0.05,Low
P380,Product_380,Snacks,S032,2,4.23,9,2025,37,691,186,286.0,0,0.05,Low
P381,Product_381,Beverages,S005,12,4.64,7,2025,38,141,66,237.0,0,0.27,Low
P381,Product_381,Beverages,S005,12,4.64,8,2025,37,141,66,237.0,0,0.26,Low
P381,Product_381,Beverages,S005,12,4.64,9,2025,43,141,66,237.0,0,0.3,Low
P382,Product_382,Household,S043,3,3.84,7,2025,38,757,94,256.0,0,0.05,Low
P382,Product_382,Household,S043,3,3.84,8,2025,36,757,94,256.0,0,0.05,Low
P382,Product_382,Household,S043,3,3.84,9,2025,37,757,94,256.0,0,0.05,Low
P383,Product_383,Household,S023,5,2.91,7,2025,37,1064,197,387.0,0,0.03,Low
P383,Product_383,Household,S023,5,2.91,8,2025,35,1064,197,387.0,0,0.03,Low
P383,Product_383,Household,S023,5,2.91,9,2025,38,1064,197,387.0,0,0.04,Low
P384,Product_384,Snacks,S008,10,3.64,7,2025,32,189,135,196.0,0,0.17,Low
P384,Product_384,Snacks,S008,10,3.64,8,2025,34,189,135,196.0,0,0.18,Low
P384,Product_384,Snacks,S008,10,3.64,9,2025,33,189,135,196.0,0,0.17,Low
P385,Product_385,Beverages,S041,10,4.74,7,2025,32,611,87,463.0,0,0.05,Low
P385,Product_385,Beverages,S041,10,4.74,8,2025,30,611,87,463.0,0,0.05,Low
P385,Product_385,Beverages,S041,10,4.74,9,2025,33,611,87,463.0,0,0.05,Low
P386,Product_386,Beverages,S037,4,2.54,7,2025,36,332,93,400.0,0,0.11,Low
P386,Product_386,Beverages,S037,4,2.54,8,2025,35,332,93,400.0,0,0.11,Low
P386,Product_386,Beverages,S037,4,2.54,9,2025,41,332,93,400.0,0,0.12,Low
P387,Product_387,Beverages,S003,6,2.91,7,2025,37,1001,100,169.0,0,0.04,Low
P387,Product_387,Beverages,S003,6,2.91,8,2025,37,1001,100,169.0,0,0.04,Low
P387,Product_387,Beverages,S003,6,2.91,9,2025,36,1001,100,169.0,0,0.04,Low
P388,Product_388,Household,S010,14,4.96,7,2025,31,1446,133,225.0,0,0.02,Low
P388,Product_388,Household,S010,14,4.96,8,2025,28,1446,133,225.0,0,0.02,Low
P388,Product_388,Household,S010,14,4.96,9,2025,34,1446,133,225.0,0,0.02,Low
P389,Product_389,Household,S001,11,4.63,7,2025,39,1936,92,173.0,0,0.02,Low
P389,Product_389,Household,S001,11,4.63,8,2025,40,1936,92,173.0,0,0.02,Low
P389,Product_389,Household,S001,11,4.63,9,2025,41,1936,92,173.0,0,0.02,Low
P390,Product_390,Beverages,S014,7,4.5,7,2025,41,778,143,209.0,0,0.05,Low
P390,Product_390,Beverages,S014,7,4.5,8,2025,40,778,143,209.0,0,0.05,Low
P390,Product_390,Beverages,S014,7,4.5,9,2025,40,778,143,209.0,0,0.05,Low
P391,Product_391,Personal Care,S005,12,4.64,7,2025,38,1726,116,246.0,0,0.02,Low
P391,Product_391,Personal Care,S005,12,4.64,8,2025,37,1726,116,246.0,0,0.02,Low
P391,Product_391,Personal Care,S005,12,4.64,9,2025,43,1726,116,246.0,0,0.02,Low
P392,Product_392,Beverages,S036,2,2.51,7,2025,29,429,141,152.0,0,0.07,Low
P392,Product_392,Beverages,S036,2,2.51,8,2025,30,429,141,152.0,0,0.07,Low
P392,Product_392,Beverages,S036,2,2.51,9,2025,34,429,141,152.0,0,0.08,Low
P393,Product_393,Snacks,S027,7,3.29,7,2025,33,1560,73,105.0,0,0.02,Low
P393,Product_393,Snacks,S027,7,3.29,8,2025,33,1560,73,105.0,0,0.02,Low
P393,Product_393,Snacks,S027,7,3.29,9,2025,33,1560,73,105.0,0,0.02,Low
P394,Product_394,Dairy,S050,2,4.59,7,2025,36,1125,143,275.0,0,0.03,Low
P394,Product_394,Dairy,S050,2,4.59,8,2025,42,1125,143,275.0,0,0.04,Low
P394,Product_394,Dairy,S050,2,4.59,9,2025,45,1125,143,275.0,0,0.04,Low
P395,Product_395,Personal Care,S038,3,4.98,7,2025,38,1516,188,380.0,0,0.03,Low
P395,Product_395,Personal Care,S038,3,4.98,8,2025,47,1516,188,380.0,0,0.03,Low
P395,Product_395,Personal Care,S038,3,4.98,9,2025,36,1516,188,380.0,0,0.02,Low
P396,Product_396,Household,S031,3,2.86,7,2025,40,1511,70,221.0,0,0.03,Low
P396,Product_396,Household,S031,3,2.86,8,2025,39,1511,70,221.0,0,0.03,Low
P396,Product_396,Household,S031,3,2.86,9,2025,39,1511,70,221.0,0,0.03,Low
P397,Product_397,Beverages,S026,2,4.35,7,2025,37,1064,99,444.0,0,0.03,Low
P397,Product_397,Beverages,S026,2,4.35,8,2025,39,1064,99,444.0,0,0.04,Low
P397,Product_397,Beverages,S026,2,4.35,9,2025,38,1064,99,444.0,0,0.04,Low
P398,Product_398,Beverages,S003,6,2.91,7,2025,37,514,154,247.0,0,0.07,Low
P398,Product_398,Beverages,S003,6,2.91,8,2025,37,514,154,247.0,0,0.07,Low
P398,Product_398,Beverages,S003,6,2.91,9,2025,36,514,154,247.0,0,0.07,Low
P399,Product_399,Snacks,S004,7,4.43,7,2025,41,1052,142,460.0,0,0.04,Low
